,tweet,category,class
18515, Bring winter back This 70 degrees at 7 am shit is for the birds Get The Fukkk Outta Here Bro ,offensive_lang,1
18516, you have no sense of humor so back off their backs ur a lil bitch and im 10,offensive_lang,1
18517, In Hopes of Recruiting More Women ISIS Opens Jihadi Finishing School ,neither,2
18518, If i had a dollar for every bobby pin I've lost I'd be one rich bitch,offensive_lang,1
18519, I don't care what any of you bitches say Kesha is awesome ,offensive_lang,1
18520, these hoes ain't loyal,offensive_lang,1
18521, Can someone find the Georgia fan who talked trash to me and told me he hope we don't end up like Tennessee Tell him I'm ,neither,2
18522, Lakers on I thought trash day was Monday,neither,2
18523, Some of you bitches are DUMBBBB they are everywhere trev ,offensive_lang,1
18524, I can't stand a fuck these niggas ass bitch ,offensive_lang,1
18525, everybody tryna fuck the next nigga bitch not knowin that his bitch is the next nigga bitch ,hate_speech,0
18526, how do people not realize the jig ,neither,2
18527, Just learned that there was a 1932 Japanese political plot to assassinate Charlie Chaplin PleaseOptionThisTweetNow Back ,neither,2
18528, I'm not the type of guy to bitch about how hot it is but it's about to be 11 and I'm still sweating q ,offensive_lang,1
18529, All I want for valentines day is a big booty hoe ,offensive_lang,1
18530, Happy birthday fag boy,offensive_lang,1
18531, Hannah is retarded don't listen to her ,offensive_lang,1
18532, don't get me started on you potato head lookin ass bitch ,offensive_lang,1
18533, Cause I'm as free as a bird now and this bird you can not change ,neither,2
18534, why do you call most guys that talk shit to you fags then You should use another word hypocrite ,offensive_lang,1
18535, If I cum on your pussy don't be tryna rub it in like they do in the pornos cuz if u get pregnant tha ,offensive_lang,1
18536, You got niggas I got bitches but I want you ,hate_speech,0
18537, Diii bitches ,offensive_lang,1
18538, now i know why niggas have sides my bitch boring ,offensive_lang,1
18539, Charlie Baker ,neither,2
18540, I'm the only person who likes yellow Starburst I feel,neither,2
18541, That's why God made brownies To replace boys ,neither,2
18542, When a girl bring up my hoes when I'm trying to get to know her ,offensive_lang,1
18543, I are discussing our awful 90s fashion choices yellow overall shorts boxers over leggings What was your bes ,neither,2
18544, Also as part of my release day gift yes we get those this adorable bumblebee bear Montlake ,neither,2
18545, omg Nathaniel No come here mr pussy Mr pussy where are you lol,offensive_lang,1
18546, That's what that means some kid called me at like 1 in the morning asking me if I wanted to hit the slopes ,neither,2
18547, I know it ain't good but these hoes gon' do what they wa wa waaaaannnnnt ,offensive_lang,1
18548, how she gets all the bitches ,offensive_lang,1
18549, Nights like this I wish ride low in the Chevy hit the switch In the city burning killa with a bitch,offensive_lang,1
18550, if Crabtree woulda caught that over Sherman for the game y'all woulda said Sherman trash he got what ,neither,2
18551, years of eating and still no beard more of mythology When you eat pussy it helps Yo beard grow this is s ,offensive_lang,1
18552, I want some taco truck tacos Brenda her mom be having them bitches smacking ,offensive_lang,1
18553, Just saw someone riding a bike while wearing camo the bitch is asking to get hit ,offensive_lang,1
18554, America is like a drunken redneck flailing his fists around raving incoherently He's kind of funny but also you'r ,offensive_lang,1
18555, s o NF thanks for the follow Hun ,neither,2
18556, Stfu stupid bitch God damn Unfuckingfollow me then Shit ,offensive_lang,1
18557, Only fuck niggas would wanna continue to mess with these messy ass bitches vs somebody who HAS been down for them all a ,hate_speech,0
18558," drinking
to the last drop
washing teapot haiku mijikai",neither,2
18559, School admins take hungry kids' lunch throw in trash because their lunch funds aren't paid up That'll teach em ,neither,2
18560, I am no longer willing to claim I'm just like you just queer as my rallying cry ,offensive_lang,1
18561, Dumb bitches are one thing that'll never become extinct That's real,offensive_lang,1
18562, Bitch at MacDonalds say U look a lil devilish 2day homey Oh well bitch I WOKE UP LIKE THIS I WOKE UP LIKE THIS Bey ,offensive_lang,1
18563, Saying Who cares comes from a privileged position May you never experience what a queer person goes through and may ,offensive_lang,1
18564, Or Run wildcat Let Romo run that deep post and have Murray bomb that bitch to Tony ,offensive_lang,1
18565, I feel bad for these young girls that are already hoes ,offensive_lang,1
18566, Man how you shittin on all these hoes when you're only cute with make up on ,offensive_lang,1
18567, all these damn bitches on my phone line,offensive_lang,1
18568, so the ball did roll down the slope found a natural spot defending brother the scumbag,neither,2
18569, Fairy Fun Losing her wings doesn't mean there aren't other ways to fly asmsg erotica shortstory ,neither,2
18570, YESSSS bitch ,offensive_lang,1
18571, Ain't Talk 2 My Mova N A Week First Thing She Say Is Where Shy An Benny ,neither,2
18572, Tell your bitch that I'm that nigga now,offensive_lang,1
18573, Lebron your still a bitch you suck nigger hope you die,hate_speech,0
18574, trash eating trash,hate_speech,0
18575, Lol I'm litetally just a walking trash can,neither,2
18576, mom i ve had it i m dropping out excuse me i m done with fake bitches the hw all of it done ur in 2nd grad ,offensive_lang,1
18577, Coming up at 5 15a Charlie Baker's campaign admits he may have been wrong about the emotional fisherman story from this w ,neither,2
18578, If you posted a thunder buddy status yesterday slap yourself your a basic bitch ,offensive_lang,1
18579, Finna punch all these bitches in front of me das my girl,offensive_lang,1
18580, Its kinda pathetic how these bitches on BGC be 21 be acting so childish af,offensive_lang,1
18581, Jordan wearing bitches need to grow tf up,offensive_lang,1
18582, Tiny girl Can't trust a bitch named Tameka no way ,offensive_lang,1
18583, You and yo bitch break up and she start lol at another nigga she gone for good bruh ,offensive_lang,1
18584, Hey Arlington Democrats For you early birds join us tomorrow It's the Second Saturday of April http ,neither,2
18585, bitches have me like ,offensive_lang,1
18586, a bitch that don't like you always gone think you ugly ,offensive_lang,1
18587, This bitch jus blew my high and I was off all of these drugssss,offensive_lang,1
18588, If you let your girl get disrespected and you don't do nothing you should of been born a bitch cuz only bitch niggas le ,offensive_lang,1
18589, her face so damn flawless I know her pussy taste like peaches and all my life goals lmfaooooooo,offensive_lang,1
18590, does being on my dick make any of yall hoes feel relevant if so re evaluate your WHOLE life thanks,offensive_lang,1
18591, pussies,offensive_lang,1
18592, do i have time for these hoes no no no no no no _ no no no ,offensive_lang,1
18593, One man's trash is another man's treasure perfectly explains strippers with daddy issues ,neither,2
18594, Quote of last night telling me to find her a curved stick and she'll make a crossbow to shoot a bird down,neither,2
18595, Fuking bitches that don't move when you say excuse me is what's wrong in this world ,offensive_lang,1
18596, bitch we them boys,offensive_lang,1
18597, Contrary to belief us queers don t go around looking for things to be offended about It s just you cisheteros say the darne ,offensive_lang,1
18598, Flirting with bitches on Twitter like ,offensive_lang,1
18599, Basic tongue ring to suck dick with And a basic costume Recipe for a hoe Ready for work http ,offensive_lang,1
18600, most teachers abuse their position there's teaching with discipline and there's being a cunt most are cunts,hate_speech,0
18601, walk like a big bitch now ,offensive_lang,1
18602, some niggas act like straight up bitches,offensive_lang,1
18603, If you're gonna smoke weed then do you but alcohol is just stupid you faggots are getting more stupid drinking it,offensive_lang,1
18604, Yall hoes be looking so bad in your avi's then I look at the rest of your pics and U ugly as shit,offensive_lang,1
18605, I feel like the main reason bitches still have stank pus in 2014 is because they genuinely don't know how to wash it prope ,offensive_lang,1
18606, Drop that bitch on the atomic bomb,offensive_lang,1
18607, What a silly little monkey ,neither,2
18608, Why everybody sayin I don't listen u don't bitch u gone learn one day,offensive_lang,1
18609, Ayy fag you still having your party tonight ,offensive_lang,1
18610, ONLY REAL NIGGAS KNOW no matter how hungry you are you better let these bitches cool off ,offensive_lang,1
18611, Damn faggots tcot ,offensive_lang,1
18612, that monkey is from hell,neither,2
18613, the older i get the less i give a fuck beef bitch please loosing friends bitch bye drama ill pass ,offensive_lang,1
18614, Retweet if ur dick will choke a bitch ,offensive_lang,1
18615, bitches ,offensive_lang,1
18616, lol have u seen when ike and his kindergarten teacher start having a sexual relationship,neither,2
18617, bitch bye Dawg look at this shit ,offensive_lang,1
18618, this is genius You fat Nigga so is this pussy since we statin facts ,offensive_lang,1
18619, bitch took flight ,offensive_lang,1
18620, Throw me in trash ,neither,2
18621, spits out animal cracker This doesn't even taste like hippo ,neither,2
18622, I took the hoe to burger king ,offensive_lang,1
18623, why you hurt my feelings Jk 3phone you pull all the hoes wit the nice weaves,offensive_lang,1
18624, it's always anime faggots that got some shit to say lmao you in love with some damn cartoons lol fuckin nerds,offensive_lang,1
18625, you're a retard,hate_speech,0
18626, LeBron doesn't turn 30 til december he made 5 trips faster than kobe shaq mike or bird he'll be back yal act like hes retirin ,neither,2
18627, Aye fam you think you can line me up I saw a bad bitch in Mrs Bridget's room ,offensive_lang,1
18628, Ayo take this pic for me fam You think the bitches gon fuck with this pic ,offensive_lang,1
18629, This burger 3 days old but I eat 19 yr old pussy so I should be fine right ,offensive_lang,1
18630, When you stuck in the middle of the jungle but see a bad bitch Chillin by the mango tree ,offensive_lang,1
18631, Main bitches saying I hate a 'send me a pic' ass nigga be answering every single one of DJ Rice a Roni's request,offensive_lang,1
18632, keep your avi hoe,offensive_lang,1
18633, How you fuck for cash but you not a hoe ,offensive_lang,1
18634, I want to be filled with hot nigger seed,offensive_lang,1
18635, shut up bitch everyone's perfect the way they are ,offensive_lang,1
18636, Dude does his girlfriend's mom trashes her wedding Mopes to folk rock explainafilmplotbadly,offensive_lang,1
18637, What a shit heel ,offensive_lang,1
18638, One of my classmates offered my teacher and brownie and someone said you trying to earn brownie points ,neither,2
18639, Bagging thot bitches giving 'em head Ew nigga you nasty you're better off dead ,offensive_lang,1
18640, I got all these hoes starin when I walk thru,offensive_lang,1
18641, can we please stop talking about how some scumbag faggots mugshot is sexy you dumb whores ,hate_speech,0
18642, You hoes ain't got no manners ,offensive_lang,1
18643, my self esteem has two levels i'm a worthless piece of shit who deserves no love bow down before me bitches i am you ,offensive_lang,1
18644, I'm never playing flappy bird again ever fuck that game ,offensive_lang,1
18645, A nigga can like ONE pic u bitches S O to _____ showing LOVE Bitch kill yoself,offensive_lang,1
18646, U hoes are super basic that give S Os to ppl liking yall IG pics ,offensive_lang,1
18647, U lookin for a boss Go get a job bitch,offensive_lang,1
18648, Its unexplainable how booty and fucking ass these bitches be They live to be funny ,offensive_lang,1
18649," Them trick niggas splurge on the pussy yo
You give me one day I'll purge on that pussy yoooo",offensive_lang,1
18650, Now the title bitch doesn't apply to all women but all women have a lil bitch in em,offensive_lang,1
18651, There is nothing wrong with Ariana Grande Just cause she don't look like hoe Y'all gotta a probl ,offensive_lang,1
18652, The his momma dead bitch really think i can't connect my own lucky number face ,offensive_lang,1
18653, MY CHEST Kobe getting docked 100K for calling Ref a faggot What do y'all co ,offensive_lang,1
18654, Cal has a day off and for giggles heads to Yankee stadium to hang with Derek Jeter Yep coaching at UK is probably weari ,neither,2
18655, Run up on a nigga get to squeezing hoe hahaa,offensive_lang,1
18656, Yo this freezing cold shit so Lel n for the birds it crazy,offensive_lang,1
18657, Yu take this money we gon throw a party on that pussy,offensive_lang,1
18658, Y'all some bitches,offensive_lang,1
18659, Damn I fuck bitches I guess,offensive_lang,1
18660, Sinclair hoes don't care how fat they are They all still wear yoga pants and belly shirts ,offensive_lang,1
18661, lmao i have morals negro unlike you,offensive_lang,1
18662, Like damn bitch yeah its me ,offensive_lang,1
18663, bet nigger I'm waiting for the car keys,offensive_lang,1
18664, If she called me ugly and started pushin me around I'd run like a mother fucking pussy screaming for my mom to help htt ,offensive_lang,1
18665, Now that Halloween is fast approaching please understand this We are a culture not a costume to mock and ridicule http ,neither,2
18666, ELECT Democratic Nominee Amos Powers 2 Congress TN6 DEFEAT TEA Diane Black Red2Blue TNTweeters CIR ,neither,2
18667, ELECT Democratic Nominee Charlie Brown for Gov of TN DEFEAT R Gov Bill Haslam ,neither,2
18668, ELECT Democratic Nominee Charlie Hardy to U S Senate WY Defeat TEA Mike Enzi TNTweeters CIR ,neither,2
18669, Love really is blind stupid cunt of a feeling ,offensive_lang,1
18670, Wtf is boy pussy Lmao you atl nigga sick,offensive_lang,1
18671, Spike Lee is one of those wealthy people he bitches about that's causing gentrification ,offensive_lang,1
18672, What an inconsiderate bitch,offensive_lang,1
18673, Y'all claim you want a good loyal girl but keep messing with hoes like I'm confused,offensive_lang,1
18674, I wonder if those fans in LA feel like Charlie Brown after Lucy pulls the ball away JoeyVotto,neither,2
18675, Charlie Sheen is the realest nigga alive ,offensive_lang,1
18676, In the future gay culture will be considered cool by America's teens and instead of wiggers there will be straggots ,hate_speech,0
18677, Instead of worry bout who that bitch fucking why don't you get you some money,offensive_lang,1
18678, all bitches wanna do is beef over niggas grow tf up a get ya priorities straight ,offensive_lang,1
18679, Rand Paul mocks Clinton with HillarysLosers pics with failed candidates ,neither,2
18680, I don't like bitch niggaz and they don't like me Boss up,offensive_lang,1
18681, I would never trip over a bitch that aint mine niggas clowns man,offensive_lang,1
18682, When an irrelevant bitch dislikes u for no reason ,offensive_lang,1
18683, well now I'm crying like a little bitch,offensive_lang,1
18684, What a bitch ,offensive_lang,1
18685, The recommended serving size for brownies is all of them ,neither,2
18686, rolling deep af I even got bitches running after me ,offensive_lang,1
18687, naw bruh member when you said that it was your snow and your bitches that's my cake ,offensive_lang,1
18688, Bitches ain't shit hoes ain't neither,offensive_lang,1
18689, Old white people complaining about government tyranny is like the Yankees being upset that players make too much money,neither,2
18690, Good girls take 4 12 months before they move on only hoes jump from nigga to nigga don't argue with me this is scien ,offensive_lang,1
18691, don't mention a bitch from your past to me first of all i don't give a fuck second of all i don't care and third i ,offensive_lang,1
18692, you got niggas I got bitches ,offensive_lang,1
18693, Spineless bitches in backless dressess,offensive_lang,1
18694, YASSSSSSSSSSSSSS Nothing wrong with Black girls having high dick standards our pussy bomb nigga ,offensive_lang,1
18695, Can I sit on your face Sit on a hot stove bitch ,offensive_lang,1
18696, When bae sings it ain't nothin to cut that bitch off with too much enthusiasm ,offensive_lang,1
18697, I'll naturally slap the shit outa oomf that bitch talk to much ,offensive_lang,1
18698, msnbc new census questions tempest in teapot ACA stays costs down 7 5mil getting covered is a success story to ,neither,2
18699, These hoes ain loyal,offensive_lang,1
18700, What kind of world do we live in where bitches are getting surgery to make their butts BIGGER Since when do women want a ,offensive_lang,1
18701, Nicki Minaj ass so fake a bitch walking around w weave,offensive_lang,1
18702, pussy still taste like McDonald's fries I eat pineapples everyday they so good ,offensive_lang,1
18703, to u bitches who have upside down default pictures die nobody has time to flip they phone around to see if u even uglier ,offensive_lang,1
18704, I Still Be Craving An Oreo McFlurry b ,neither,2
18705, California Chrome bitches ,offensive_lang,1
18706, I probably am mentally retarded,offensive_lang,1
18707, I love when say bitch I'm me ,offensive_lang,1
18708, Weed ain't a drug Its a fucking herb bitch ,offensive_lang,1
18709, wow well aren't you just a fucking cunt ,offensive_lang,1
18710, im not finna beg a nigga to fwm nor will I beg a bitch to be my friend fuck y'all thought ,offensive_lang,1
18711, Really This is what's concerning him right now MT Looking forwd to speaking with John Kerry tomorrow AM abo ,neither,2
18712, I'm he's Really He on the phone talking to another bitch while you standing in the middle of a damn field clueless ,offensive_lang,1
18713, i've read the hunger games 12 times i am trash,neither,2
18714, Playstation is trash Xbox is better ya titties trash,offensive_lang,1
18715, Apple CEO says Being gay is a gift from God as part of campaign to sell iPhone to queers ,offensive_lang,1
18716, I'm like the bat signal but for crazy bitches,offensive_lang,1
18717, my sincerest apologies my main bitch chocolate dipped cinnamon apple,offensive_lang,1
18718, Trying to download iOS 8 but my phones a bitch,offensive_lang,1
18719, You might be a liberal if you continue to trash America claiming how horrible and evil it is yet you refuse to leave,neither,2
18720, My nephew on Adam Rose I bet he ain't got no hoes though ,offensive_lang,1
18721, Austin Mahone is making bitches horny right now ,offensive_lang,1
18722, Some men say they re afraid of having daughters bc they don t want them to turn into hoes or w e ,offensive_lang,1
18723, Your sole purpose is to make money Otherwise you'd suggest violence prevention policies that actually WORK ,neither,2
18724, Play pussy get fucked,offensive_lang,1
18725, Y these niggas on this hoe shit,offensive_lang,1
18726, I'm too pretty for this Yall lil bitches can have the petty shit ,offensive_lang,1
18727, Now you just reminded me why I hate you bitch cantstandyou,offensive_lang,1
18728, Some people are handed a bar of gold and all they can do is bitch about how heavy it is ,offensive_lang,1
18729, Bae Go talk to your hoes Me ,offensive_lang,1
18730, Miserable bitches talk the most shit ,offensive_lang,1
18731, Can't spell slut without u bitch ,offensive_lang,1
18732, wait why do niggas get to fw they exe's friend but when girls fw her exes friend she a hoe lol,offensive_lang,1
18733," she s bro was ken
bec a use
s side he
beli hoe ved",neither,2
18734, a loyal girl truly does come with a smart mouth arguments only a hoe will let you do as you please cause she ,offensive_lang,1
18735, BushCo used to publicly trash ex officials who wrote books Snow O'Neill etc Bet we won't hear PBO trashing Gates morning ,neither,2
18736, happy 17th birthday to my main hoe and partner in crime bountyhunters4lyfe ,offensive_lang,1
18737, i hate when people ask who you tryna look good for bitch myself bye,offensive_lang,1
18738, me goodnight moon moon goodnight lil bitch,offensive_lang,1
18739, Wayne really treat nicki like that's his bitch ,offensive_lang,1
18740, First day of spring break ate half a pan of brownies watched 6 episodes of Parks and Rec with ,neither,2
18741, Beautiful wall color I don't love these bitches and you shouldn't either ,offensive_lang,1
18742, Our taxi driver is fucking retarded He doesn't know how to get from grapevine to lewisville,offensive_lang,1
18743, bitch u lame af get with the times and pop that ass This makes me kinda sad ,offensive_lang,1
18744, boys are dumb no faith in boys bitch shut up youre in high school acting like this is going to be the person you marry ,offensive_lang,1
18745, If your girl is upset and crying let her cry she needs to learn how to stop being a pussy Toughen up,offensive_lang,1
18746, I don't send nudes a bitch wit trash nudes,offensive_lang,1
18747, Crafty bitches best way to cheat on a test ,offensive_lang,1
18748, Aw that's cute your mom raised you to be a bitchy little cunt ,offensive_lang,1
18749, I really need to take my rose colored glasses off though I gotta stop thinking everybody does shit with good intentions ,neither,2
18750, Bitches be begging for love loyalty when they've never giving it to anyone Karma bitch ,offensive_lang,1
18751, I peep everything And just know I'll slap a bitch with a smile on my face ,offensive_lang,1
18752, Rivers is seriously a bitch Don't throw your hands around like a 5 year old bc something didn't go right Lol,offensive_lang,1
18753, Coach K says players won't need motivation to get back on track following Paul George's injury rather they'll play to ho ,neither,2
18754, Chicago will not refund 7 7 million made from red light tickets issued after yellow lights were shortened ,neither,2
18755, You think she bad well my bitch meaner ,offensive_lang,1
18756, When bitches say darkskin niggas fuck the best this all I see wo ,offensive_lang,1
18757, Boosie said he got a bitch from the Sip THOTs are gonna have Boosie's bitch in da Sip in their bio now BETHipHopAwards ,offensive_lang,1
18758, flappy bird is deep hahaha ,neither,2
18759, when I make the paper ball into the trash can ,neither,2
18760, Nigga damn Dej Loaf got all these bitches getting TRYED ,offensive_lang,1
18761, It's like zero bitches in nap that's gon stick by yo side if you fall off FORREAL THO THIS AIN NO LIE ,offensive_lang,1
18762, The mandate still being in effect means the marriage ban in Nevada is unconstitutional Trial court is yet to enter injun ,neither,2
18763, Can't turn a hoe into a house wife babbyyy ,offensive_lang,1
18764, trash cans are always demanding new music from the gawd Tyga,neither,2
18765, And people say baseball is boring redskins,neither,2
18766, Bitches that dress like this pussy taste like hot dog water and bad grades ,offensive_lang,1
18767, I can't stand you I don't text first ass bitches ,offensive_lang,1
18768, fat bitch I'm thick ,offensive_lang,1
18769, my rapper name would be nigger,offensive_lang,1
18770, What's black and yellow and not going to win this year WRONG The answer is Tiger Woods ,hate_speech,0
18771, nigger hair comin from this bitch who had a dread on the back of he she forgot from century's ago,offensive_lang,1
18772, Im a knock the pussy out like fight night,offensive_lang,1
18773, Fuck with us and then we tweaking hoe,offensive_lang,1
18774, All Babies are born hipsters because they come out of the hospital in beanies ,offensive_lang,1
18775, All it takes is one female to change that nigga but it takes 100 niggas to change that hoe ,offensive_lang,1
18776, bitch be working and keep singing like she ain't never bust a move ,offensive_lang,1
18777, Mckean Mckean lol hate half the people there lol weird ass hoes lol corny ass food I still kill that shit doe ,offensive_lang,1
18778, When a hoe get outta line featuring cat ,offensive_lang,1
18779, Lol Just so u faggots know ,offensive_lang,1
18780, Fuck twerking bitch can you cook ,offensive_lang,1
18781, he knows game He's just gonna make it as small of a loss as possible she was 1 of Don Juan hoes off jump ,offensive_lang,1
18782, Step up into the gauntlet bitch nuts I could use something to wipe my ass with,offensive_lang,1
18783, All you need in life is bottles bitches and life lessons Sam Houston State,offensive_lang,1
18784, Guy tells me he doesn't eat pussy and all of the sudden I don't suck dick anymore Centeral Washington University,offensive_lang,1
18785, I rub orange peels on my dick before I go out cuz I don't want these bitches to catch a cold VitaminSemen Prairie ,offensive_lang,1
18786, My first adult decision i made in college was to buy a guinea pig NoRagrets AlsoNoBeerMoney University if Iowa,neither,2
18787, The only thing that Collegefession has taught me is that in fact these hoes ain't loyal Stony Brook,offensive_lang,1
18788, We're putting long hard dicks down our throats the least you could do is lick a little pussy returnthefavor Illino ,offensive_lang,1
18789, You know she's a dyke when she asks for men's golf clubs,hate_speech,0
18790, lmao okay now let s address pepsi pussy Real niggas know ,offensive_lang,1
18791, Blow shit up and get fatter White trash love this holiday ,offensive_lang,1
18792, Who wants to be 600 follower Follow bitches cruze2014 Pittsburgh,offensive_lang,1
18793, bitch act like she never seen a face mask bitchplease ,offensive_lang,1
18794, Sharpton went from being a big fat snitch to a skinny bitch Either way he's nothing but a carni ,offensive_lang,1
18795, SHAT When Deltas smell they own pussy ,offensive_lang,1
18796, You notice that im the real them other bitches is wack,offensive_lang,1
18797, bitches be quick to say let me pull out my phone ,offensive_lang,1
18798, are these hoes loyal N O O o o o o ,offensive_lang,1
18799, don't make me pull out the pokeflute hoe ,offensive_lang,1
18800, each time I do it for ya I make that bad pussy behave,offensive_lang,1
18801, Curious George the curious little monkey or deranged serial cat killer The story the man with the yellow hat doesn't want you ,neither,2
18802, 'Doctor' is available to examine your pussy testicles and penis as painlessly as possible ,offensive_lang,1
18803, I want to eat as much pussy as I can before Lent m4w 29,offensive_lang,1
18804, some women just weren't blessed with a cotton candy pussy,offensive_lang,1
18805, Just eating animal crackers in sacrament 17AndLovinIt,neither,2
18806, I'm such a bitch to you Why do you stick around ,offensive_lang,1
18807, Syrian Brought to US for Democracy Training Endorses Jihadis ,neither,2
18808, If unfollow me you're a little bitch cus you couldn't handle my tweets lol,offensive_lang,1
18809, Fuck these lancaster bitches they all the same,offensive_lang,1
18810, thought you were sleeping bitch ,offensive_lang,1
18811, All it takes is one bitch ass monkey or human to fuck up every bodies Peace and Serenity ,offensive_lang,1
18812, Congress really is acting like a bunch of bitter bitches You can't continue to refight an election you lost Obama is President ,offensive_lang,1
18813, Lance Stephenson trash talk didn't affect anybody but Lance Stephenson,neither,2
18814, You know my motto It Ain't Tricking If She's Worth It but fuck first trick later depending on the potency of the pussy ,offensive_lang,1
18815," What females do on twitter 1 Brag bout loyalty 2 Call other females hoes
3 Song lyrics
4 Complain bout cramps
5 Twee ",offensive_lang,1
18816, You gotta be a really weak bitch to let somebody's tweets offend you especially if you never met the person,offensive_lang,1
18817, beanies for life ,neither,2
18818, Funniest one lmfaoooo swag bitch ,offensive_lang,1
18819, i fought 2 little bitch ass 6 yr olds over a month ago for those ' ,offensive_lang,1
18820, Boys get thirsty and grimey for a girl no pussy getting ass niggas,offensive_lang,1
18821, Derrick said if I cover my face and leave just my eyes visible I'll have tons of bitches,offensive_lang,1
18822, pop a Molly why don't you hoes start poppin some birth control ,offensive_lang,1
18823, oomf lying knowing he don't be bored in Brusly fckn that bald head hoe ,offensive_lang,1
18824, Call me old fashioned but I'm sewn together with magic and birds ,neither,2
18825, sick of bitches bitching about other bitches ,offensive_lang,1
18826, I need a bitch ,offensive_lang,1
18827, big bitches come to the club dressed well WITH flats on noheels ,offensive_lang,1
18828, Hey bitch socialize this I love it IOC Cuts Constitution From Hockey Mask via,offensive_lang,1
18829, I don't watch the VS fashion show because I have bigger boobs than all of those pancake bitches lol ,offensive_lang,1
18830, bitch I'm not concerned about you ,offensive_lang,1
18831, people are forgetting that the logic behind the Purge is retarded haha,offensive_lang,1
18832, Me when somebody says Childish Gambino is trash ,neither,2
18833, Charlie Sheen gets point for this ,neither,2
18834, I may be a bitch but least I keep it real ,offensive_lang,1
18835, Flappy birds Extreme now you can play two birds at once Hardcore Easier with two people lol f ,neither,2
18836, just a little closer bitch ,offensive_lang,1
18837, happy birthday to the gayest nigga missing you and follow my new account british cunt,offensive_lang,1
18838, If you're playing flappy bird 1 800 273 8255 National Suicide Prevention Lifeline to save lives ,neither,2
18839, The theory of you say no to ratchet pussy juicy j can't has been proven,offensive_lang,1
18840, If you ain't a gator you're gator bait ,neither,2
18841, Where all my fans ny yankees VictoriaSecret fitness ,neither,2
18842, Omg i was coughing and saw wiggas tweet the fuckkk lol talk about choking ,offensive_lang,1
18843, I swear to god some guys are bigger bitches than girls,offensive_lang,1
18844, Hoes find a way to hoe no matter what ,offensive_lang,1
18845, The Man Who Captured Muammar Gaddafi Was Wearing A Yankees Cap ,neither,2
18846, How can anyone hate Charlie Sheen ,neither,2
18847, I don't have a key to my car that bitch foreign ,offensive_lang,1
18848, Tommy Voeckler keeps the yellow Andy Schleck does the break of the tour and Contador is broken Incredible day for tdf,neither,2
18849, Dudes probably just think eating pussy is sucking on pussy lips fse cut it out ,offensive_lang,1
18850, How black bitches drive when they fav song come on pt 1 GoLilStacy ,offensive_lang,1
18851, before I betray them I slit my wrist ,neither,2
18852, top notch bitch hair down to her ass,offensive_lang,1
18853, I'm fuking every night up in my new house Cause bitch I worked to hard fa this new house ,offensive_lang,1
18854, Never invest money into a broke bitch ,offensive_lang,1
18855, I'm a cool ass nigga lbs it's rare if a mf don't like me nigga you either hating or mad cus yo bitch choosing ,offensive_lang,1
18856, I beat the pussy up up up up up ,offensive_lang,1
18857, It's birthday I wish you many big booty hoes mane Shit ima turn up for your birthday too,offensive_lang,1
18858, Not a flagrant lebrons a bitch,offensive_lang,1
18859, We don't want no skinny bitches get out WE WANT BIG BOOTY BITCHES ,offensive_lang,1
18860, Johnny Cash turned down The Gambler Guess you could say he didn't know when to ho never mind ,offensive_lang,1
18861, Obama killed the Twinkie gonetofar,neither,2
18862, It is well known that supports cruelty to birds saveanimals sign this petition h ,neither,2
18863, Obama is out on the golf course still looking for his balls Charlie Daniels,neither,2
18864, Lol she blocked you little bitches these days ,offensive_lang,1
18865, and if you aint a hoe get up out my trap house ,offensive_lang,1
18866, Even if you hate the Yankees there is no way you can't like Derek Jeter he is one of the classiest and most respectful playe ,neither,2
18867, If I post a picture of my woman All you hoes jumping off a bridge tonight Lol OhKillem ,offensive_lang,1
18868, Smh what a hoe You just couldn't wait ,offensive_lang,1
18869, when a bitch twerking on you in the club and you peep the change in her pocket ,offensive_lang,1
18870, 2 on the field 1 in our hearts What if star Derek Jeter starred in Back to School yank ,neither,2
18871, this dogs like Go on tell em I ate your bitch ass homework they ain't never gunna believe your dumb ass ,offensive_lang,1
18872, Lmao hoes now a days ,offensive_lang,1
18873, slow rap voice that bitch can suck my dick faster rapping voice that bitch can suck my dick,offensive_lang,1
18874, Berto couldn't KO this dude who wanted to get KO'd Berto's trash Upsher's trash that fight was trash BronerTaylor Boxing,neither,2
18875, hoooow bitch how ,offensive_lang,1
18876, bitch my dick is yo dinner,offensive_lang,1
18877, See Your pussy personality gotta be trash if a nigga stopped talking to you after sex,offensive_lang,1
18878, Lmao a hoe's favorite season is Cuffing Season U aint know Summer hoes turning into winter wifeys ,offensive_lang,1
18879, In 2014 you tweeted that Migos were trash Care to explain 2064 Supreme Court Confirmation Hearing,neither,2
18880, drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding it's Mr Bubbl ,neither,2
18881, Uhm bitch the fuck its Wednesday and we are suppose to wear black u can't sit with us ,offensive_lang,1
18882, Lexi swear she a bad bitch,offensive_lang,1
18883, LOL shiiiiiit one day they gonna have a have a golden statue of me lickin da shit out of some pussy in my ,offensive_lang,1
18884, Lol I be eatin da shit outta sum pussy Ill never be a serial pussy eater tho ,offensive_lang,1
18885, I don't get why people bitch about an unfollow when you never talked to them,offensive_lang,1
18886, bitch do it look like I care N O O o o o o ,offensive_lang,1
